"country","type","total"
"Chile","undernourishment_prev_2017",2.7
"Chile","unimproved_sanitation_2017",0
"Chile","unimproved_water_2017",0.17
"China","basic_sanitation_2017",12.68
"China","basic_water_2017",92.85
"China","limited_sanitation_2017",5.98
"China","limited_water_2017",0.83
"China","open_defecation_2017",0.23
"China","safely_managed_sanitation_2017",72.08
"China","surface_water_2017",0.43
"China","undernourishment_prev_2017",8.5
"China","unimproved_sanitation_2017",9.03
"China","unimproved_water_2017",5.89
"Côte d’Ivoire","basic_sanitation_2017",32.13
"Côte d’Ivoire","basic_water_2017",36.32
"Côte d’Ivoire","female_secondary_enroll_net_2017",33.41
"Côte d’Ivoire","limited_sanitation_2017",22.32
"Côte d’Ivoire","limited_water_2017",6.31
"Côte d’Ivoire","open_defecation_2017",25.74
"Côte d’Ivoire","safely_managed_water_2017",36.55
"Côte d’Ivoire","surface_water_2017",5.74
"Côte d’Ivoire","undernourishment_prev_2017",19
"Côte d’Ivoire","unimproved_sanitation_2017",19.8
"Côte d’Ivoire","unimproved_water_2017",15.08
"Cameroon","basic_sanitation_2017",39.08
"Cameroon","basic_water_2017",60.38
"Cameroon","limited_sanitation_2017",18.67
"Cameroon","limited_water_2017",16.15
"Cameroon","open_defecation_2017",6.95
"Cameroon","surface_water_2017",7.33
"Cameroon","undernourishment_prev_2017",9.9
"Cameroon","unimproved_sanitation_2017",35.3
"Cameroon","unimproved_water_2017",16.13
"Democratic Republic of the Congo","basic_sanitation_2017",20.46
"Democratic Republic of the Congo","basic_water_2017",43.24
"Democratic Republic of the Congo","limited_sanitation_2017",20.29
"Democratic Republic of the Congo","limited_water_2017",11.95
"Democratic Republic of the Congo","open_defecation_2017",12.05
"Democratic Republic of the Congo","surface_water_2017",9.21
"Democratic Republic of the Congo","unimproved_sanitation_2017",47.2
"Democratic Republic of the Congo","unimproved_water_2017",35.6
"Congo","basic_sanitation_2017",20.17
"Congo","basic_water_2017",27.86
"Congo","limited_sanitation_2017",33.72
"Congo","limited_water_2017",10.46
"Congo","open_defecation_2017",8.75
"Congo","safely_managed_water_2017",45.35
"Congo","surface_water_2017",6.46
"Congo","undernourishment_prev_2017",40.3
"Congo","unimproved_sanitation_2017",37.37
"Congo","unimproved_water_2017",9.86
"Colombia","basic_sanitation_2017",72.64
"Colombia","basic_water_2017",24.07
"Colombia","female_secondary_enroll_net_2017",81.59
"Colombia","limited_sanitation_2017",5.08
"Colombia","limited_water_2017",0.19
"Colombia","open_defecation_2017",3.07
"Colombia","safely_managed_sanitation_2017",16.99
"Colombia","safely_managed_water_2017",73.23
"Colombia","surface_water_2017",1.67
"Colombia","undernourishment_prev_2017",4.8
"Colombia","unimproved_sanitation_2017",2.22
"Colombia","unimproved_water_2017",0.84
"Comoros","basic_sanitation_2017",35.86
"Comoros","basic_water_2017",80.17
"Comoros","female_secondary_enroll_net_2017",44.81
"Comoros","limited_sanitation_2017",13.17
"Comoros","limited_water_2017",10.87
"Comoros","open_defecation_2017",0.59
"Comoros","surface_water_2017",0.59
"Comoros","unimproved_sanitation_2017",50.38
"Comoros","unimproved_water_2017",8.37
"Cabo Verde","basic_sanitation_2017",73.85
"Cabo Verde","basic_water_2017",87.08
"Cabo Verde","female_secondary_enroll_net_2017",67.87
"Cabo Verde","limited_sanitation_2017",5.98
"Cabo Verde","limited_water_2017",9.15
"Cabo Verde","open_defecation_2017",20.17
"Cabo Verde","surface_water_2017",0.12
"Cabo Verde","undernourishment_prev_2017",12.6
"Cabo Verde","unimproved_sanitation_2017",0
"Cabo Verde","unimproved_water_2017",3.65
"Costa Rica","basic_sanitation_2017",97.82
"Costa Rica","basic_water_2017",5.9
"Costa Rica","limited_sanitation_2017",0.51
"Costa Rica","limited_water_2017",0.3
"Costa Rica","open_defecation_2017",0.2
"Costa Rica","safely_managed_water_2017",93.8
"Costa Rica","surface_water_2017",0
"Costa Rica","undernourishment_prev_2017",4.8
"Costa Rica","unimproved_sanitation_2017",1.46
"Costa Rica","unimproved_water_2017",0
"Cuba","basic_sanitation_2017",48.47
"Cuba","basic_water_2017",95.33
"Cuba","female_secondary_enroll_net_2017",89.26
"Cuba","limited_sanitation_2017",3.02
"Cuba","limited_water_2017",2.06
"Cuba","open_defecation_2017",0.27
"Cuba","safely_managed_sanitation_2017",44.34
"Cuba","surface_water_2017",0.42
"Cuba","undernourishment_prev_2017",2.5
"Cuba","unimproved_sanitation_2017",3.9
"Cuba","unimproved_water_2017",2.2
"Cyprus","basic_sanitation_2017",23.69
"Cyprus","basic_water_2017",0
"Cyprus","limited_sanitation_2017",0
"Cyprus","limited_water_2017",0
"Cyprus","open_defecation_2017",0
"Cyprus","safely_managed_sanitation_2017",75.46
"Cyprus","safely_managed_water_2017",99.61
"Cyprus","surface_water_2017",0
"Cyprus","undernourishment_prev_2017",5.6
"Cyprus","unimproved_sanitation_2017",0.85
"Cyprus","unimproved_water_2017",0.39
"Czechia","basic_sanitation_2017",4.67
"Czechia","basic_water_2017",2
"Czechia","limited_sanitation_2017",0.86
"Czechia","limited_water_2017",0
"Czechia","open_defecation_2017",0
"Czechia","safely_managed_sanitation_2017",94.46
"Czechia","safely_managed_water_2017",97.88
"Czechia","surface_water_2017",0
"Czechia","undernourishment_prev_2017",2.5
"Czechia","unimproved_sanitation_2017",0.01
"Czechia","unimproved_water_2017",0.12
"Germany","basic_sanitation_2017",1.99
"Germany","basic_water_2017",0.2
"Germany","limited_sanitation_2017",0.77
"Germany","limited_water_2017",0
"Germany","open_defecation_2017",0
"Germany","safely_managed_sanitation_2017",97.23
"Germany","safely_managed_water_2017",99.8
"Germany","surface_water_2017",0
"Germany","undernourishment_prev_2017",2.5
"Germany","unimproved_sanitation_2017",0
"Germany","unimproved_water_2017",0
"Djibouti","basic_sanitation_2017",27.16
"Djibouti","basic_water_2017",75.63
"Djibouti","limited_sanitation_2017",6.46
"Djibouti","limited_water_2017",14.69
"Djibouti","open_defecation_2017",17.32
"Djibouti","safely_managed_sanitation_2017",36.44
"Djibouti","surface_water_2017",2.4
"Djibouti","undernourishment_prev_2017",18.9
"Djibouti","unimproved_sanitation_2017",12.62
"Djibouti","unimproved_water_2017",7.28
"Dominica","undernourishment_prev_2017",6.2
"Denmark","basic_sanitation_2017",4.76
"Denmark","basic_water_2017",3.27
"Denmark","limited_sanitation_2017",0.4
"Denmark","limited_water_2017",0
"Denmark","open_defecation_2017",0
"Denmark","safely_managed_sanitation_2017",94.84
"Denmark","safely_managed_water_2017",96.73
"Denmark","surface_water_2017",0
"Denmark","undernourishment_prev_2017",2.5
"Denmark","unimproved_sanitation_2017",0
"Denmark","unimproved_water_2017",0
"Dominican Republic","basic_sanitation_2017",83.89
"Dominican Republic","basic_water_2017",96.69
"Dominican Republic","female_secondary_enroll_net_2017",74.19
"Dominican Republic","limited_sanitation_2017",11.1
"Dominican Republic","limited_water_2017",0.34
"Dominican Republic","open_defecation_2017",2.87
"Dominican Republic","surface_water_2017",1.3
"Dominican Republic","undernourishment_prev_2017",9.5
"Dominican Republic","unimproved_sanitation_2017",2.13
"Dominican Republic","unimproved_water_2017",1.67
"Algeria","basic_sanitation_2017",69.9
"Algeria","basic_water_2017",93.56
"Algeria","limited_sanitation_2017",8.37
"Algeria","limited_water_2017",5.14
"Algeria","open_defecation_2017",0.77
"Algeria","safely_managed_sanitation_2017",17.69
"Algeria","surface_water_2017",0.19
"Algeria","undernourishment_prev_2017",3.9
"Algeria","unimproved_sanitation_2017",3.27
"Algeria","unimproved_water_2017",1.11
"Ecuador","basic_sanitation_2017",45.98
"Ecuador","basic_water_2017",18.93
"Ecuador","limited_sanitation_2017",9.07
"Ecuador","limited_water_2017",0.11
"Ecuador","open_defecation_2017",2.1
"Ecuador","safely_managed_sanitation_2017",42.01
"Ecuador","safely_managed_water_2017",75.07
"Ecuador","surface_water_2017",3.08
"Ecuador","undernourishment_prev_2017",7.9
"Ecuador","unimproved_sanitation_2017",0.85
"Ecuador","unimproved_water_2017",2.81
"Egypt","basic_sanitation_2017",33.45
"Egypt","basic_water_2017",99.11
"Egypt","female_secondary_enroll_net_2017",81.6
"Egypt","limited_sanitation_2017",4.35
"Egypt","limited_water_2017",0.24
"Egypt","open_defecation_2017",0
"Egypt","safely_managed_sanitation_2017",60.74
"Egypt","surface_water_2017",0.02
"Egypt","undernourishment_prev_2017",4.5
"Egypt","unimproved_sanitation_2017",1.46
"Egypt","unimproved_water_2017",0.64
"Eritrea","female_secondary_enroll_net_2017",25.32
"Spain","basic_sanitation_2017",3.28
"Spain","basic_water_2017",1.48
"Spain","limited_sanitation_2017",0.08
"Spain","limited_water_2017",0
"Spain","open_defecation_2017",0
"Spain","safely_managed_sanitation_2017",96.62
"Spain","safely_managed_water_2017",98.44
"Spain","surface_water_2017",0
"Spain","undernourishment_prev_2017",2.5
"Spain","unimproved_sanitation_2017",0.02
"Spain","unimproved_water_2017",0.07
"Estonia","basic_sanitation_2017",1.79
"Estonia","basic_water_2017",6.38
"Estonia","limited_sanitation_2017",0.7
"Estonia","limited_water_2017",0
"Estonia","open_defecation_2017",0
"Estonia","safely_managed_sanitation_2017",97.36
"Estonia","safely_managed_water_2017",93.33
"Estonia","surface_water_2017",0
"Estonia","undernourishment_prev_2017",2.9
"Estonia","unimproved_sanitation_2017",0.15
"Estonia","unimproved_water_2017",0.29
"Ethiopia","basic_sanitation_2017",7.32
"Ethiopia","basic_water_2017",29.62
"Ethiopia","limited_sanitation_2017",7.36
"Ethiopia","limited_water_2017",27.84
"Ethiopia","open_defecation_2017",22.35
"Ethiopia","safely_managed_water_2017",11.44
"Ethiopia","surface_water_2017",8.6
"Ethiopia","undernourishment_prev_2017",20.6
"Ethiopia","unimproved_sanitation_2017",62.97
"Ethiopia","unimproved_water_2017",22.5
"Finland","basic_sanitation_2017",0.24
"Finland","basic_water_2017",0.37
"Finland","limited_sanitation_2017",0.55
"Finland","limited_water_2017",0
"Finland","open_defecation_2017",0
"Finland","safely_managed_sanitation_2017",99.21
"Finland","safely_managed_water_2017",99.63
"Finland","surface_water_2017",0
"Finland","undernourishment_prev_2017",2.5
"Finland","unimproved_sanitation_2017",0
"Finland","unimproved_water_2017",0
"Fiji","basic_sanitation_2017",95.07
"Fiji","basic_water_2017",93.79
"Fiji","limited_sanitation_2017",4.93
"Fiji","limited_water_2017",0
"Fiji","open_defecation_2017",0
"Fiji","surface_water_2017",2.02
"Fiji","undernourishment_prev_2017",3.7
"Fiji","unimproved_sanitation_2017",0
"Fiji","unimproved_water_2017",4.19
"France","basic_sanitation_2017",10.28
"France","basic_water_2017",2.15
"France","limited_sanitation_2017",1.35
"France","limited_water_2017",0
"France","open_defecation_2017",0
"France","safely_managed_sanitation_2017",88.37
"France","safely_managed_water_2017",97.85
"France","surface_water_2017",0
"France","undernourishment_prev_2017",2.5
"France","unimproved_sanitation_2017",0
"France","unimproved_water_2017",0
"Micronesia (Federated States of)","basic_sanitation_2017",88.31
"Micronesia (Federated States of)","basic_water_2017",78.57
"Micronesia (Federated States of)","limited_sanitation_2017",0
"Micronesia (Federated States of)","limited_water_2017",0
"Micronesia (Federated States of)","unimproved_sanitation_2017",11.69
"Micronesia (Federated States of)","unimproved_water_2017",21.43
"Gabon","basic_sanitation_2017",47.41
"Gabon","basic_water_2017",85.77
"Gabon","limited_sanitation_2017",27.42
"Gabon","limited_water_2017",8.02
"Gabon","open_defecation_2017",2.95
"Gabon","surface_water_2017",3.29
"Gabon","undernourishment_prev_2017",10.5
"Gabon","unimproved_sanitation_2017",22.22
"Gabon","unimproved_water_2017",2.92
"United Kingdom of Great Britain and Northern Ireland","basic_sanitation_2017",1.36
"United Kingdom of Great Britain and Northern Ireland","basic_water_2017",0.01
"United Kingdom of Great Britain and Northern Ireland","limited_sanitation_2017",0.72
"United Kingdom of Great Britain and Northern Ireland","limited_water_2017",0
"United Kingdom of Great Britain and Northern Ireland","open_defecation_2017",0
"United Kingdom of Great Britain and Northern Ireland","safely_managed_sanitation_2017",97.75
"United Kingdom of Great Britain and Northern Ireland","safely_managed_water_2017",99.99
"United Kingdom of Great Britain and Northern Ireland","surface_water_2017",0
"United Kingdom of Great Britain and Northern Ireland","undernourishment_prev_2017",2.5
"United Kingdom of Great Britain and Northern Ireland","unimproved_sanitation_2017",0.17
"United Kingdom of Great Britain and Northern Ireland","unimproved_water_2017",0
"Georgia","basic_sanitation_2017",62.86
"Georgia","basic_water_2017",18.4
"Georgia","female_secondary_enroll_net_2017",98.86
"Georgia","limited_sanitation_2017",1.08
"Georgia","limited_water_2017",0
"Georgia","open_defecation_2017",0
"Georgia","safely_managed_sanitation_2017",27.17
"Georgia","safely_managed_water_2017",79.99
"Georgia","surface_water_2017",0.03
"Georgia","undernourishment_prev_2017",7.9
"Georgia","unimproved_sanitation_2017",8.9
"Georgia","unimproved_water_2017",1.58
"Ghana","basic_sanitation_2017",18.47
"Ghana","basic_water_2017",45.04
"Ghana","female_secondary_enroll_net_2017",56.59
"Ghana","limited_sanitation_2017",50.21
"Ghana","limited_water_2017",8.48
"Ghana","open_defecation_2017",18.06
"Ghana","safely_managed_water_2017",36.41
"Ghana","surface_water_2017",6.09
"Ghana","undernourishment_prev_2017",5.5
"Ghana","unimproved_sanitation_2017",13.26
"Ghana","unimproved_water_2017",3.98
"Guinea","basic_sanitation_2017",22.72
"Guinea","basic_water_2017",61.9
"Guinea","limited_sanitation_2017",30.24
"Guinea","limited_water_2017",17.97
"Guinea","open_defecation_2017",14.35
"Guinea","surface_water_2017",11.32
"Guinea","undernourishment_prev_2017",16.5
"Guinea","unimproved_sanitation_2017",32.69
"Guinea","unimproved_water_2017",8.8
"Gambia","basic_sanitation_2017",39.23
"Gambia","basic_water_2017",77.99
"Gambia","limited_sanitation_2017",27.02
"Gambia","limited_water_2017",9.09
"Gambia","open_defecation_2017",1.08
"Gambia","surface_water_2017",0
"Gambia","undernourishment_prev_2017",10.2
"Gambia","unimproved_sanitation_2017",32.67
"Gambia","unimproved_water_2017",12.92
"Guinea-Bissau","basic_sanitation_2017",20.54
"Guinea-Bissau","basic_water_2017",66.63
"Guinea-Bissau","limited_sanitation_2017",15.7
"Guinea-Bissau","limited_water_2017",6.89
"Guinea-Bissau","open_defecation_2017",16.87
"Guinea-Bissau","surface_water_2017",0.48
"Guinea-Bissau","undernourishment_prev_2017",28
"Guinea-Bissau","unimproved_sanitation_2017",46.89
"Guinea-Bissau","unimproved_water_2017",25.99
"Equatorial Guinea","basic_sanitation_2017",66.31
"Equatorial Guinea","basic_water_2017",64.67
"Equatorial Guinea","limited_sanitation_2017",9.88
"Equatorial Guinea","limited_water_2017",2.96
"Equatorial Guinea","open_defecation_2017",2.85
"Equatorial Guinea","surface_water_2017",6.34
"Equatorial Guinea","unimproved_sanitation_2017",20.95
"Equatorial Guinea","unimproved_water_2017",26.04
"Greece","basic_sanitation_2017",8.59
"Greece","basic_water_2017",0
"Greece","limited_sanitation_2017",1.02
"Greece","limited_water_2017",0
"Greece","open_defecation_2017",0
"Greece","safely_managed_sanitation_2017",90.39
"Greece","safely_managed_water_2017",100
"Greece","surface_water_2017",0
"Greece","undernourishment_prev_2017",2.5
"Greece","unimproved_sanitation_2017",0
"Greece","unimproved_water_2017",0
"Grenada","basic_sanitation_2017",91.49
"Grenada","basic_water_2017",8.51
"Grenada","female_secondary_enroll_net_2017",72.3
"Grenada","limited_sanitation_2017",2.21
"Grenada","limited_water_2017",1.16
"Grenada","open_defecation_2017",3.54
"Grenada","safely_managed_water_2017",87.12
"Grenada","surface_water_2017",3.21
"Grenada","unimproved_sanitation_2017",2.75
"Grenada","unimproved_water_2017",0
"Guatemala","basic_sanitation_2017",65.06
"Guatemala","basic_water_2017",38.2
"Guatemala","female_secondary_enroll_net_2017",42.62
"Guatemala","limited_sanitation_2017",11.67
"Guatemala","limited_water_2017",1.06
"Guatemala","open_defecation_2017",4.69
"Guatemala","safely_managed_water_2017",55.99
"Guatemala","surface_water_2017",1.62
"Guatemala","undernourishment_prev_2017",15.2
"Guatemala","unimproved_sanitation_2017",18.58
"Guatemala","unimproved_water_2017",3.14
"Guyana","basic_sanitation_2017",85.76
"Guyana","basic_water_2017",95.54
"Guyana","limited_sanitation_2017",10.25
"Guyana","limited_water_2017",1.21
"Guyana","open_defecation_2017",0.61
"Guyana","surface_water_2017",2.1
"Guyana","undernourishment_prev_2017",8.1
"Guyana","unimproved_sanitation_2017",3.37
"Guyana","unimproved_water_2017",1.15
"Honduras","basic_sanitation_2017",81.25
"Honduras","basic_water_2017",94.83
"Honduras","female_secondary_enroll_net_2017",48.37
"Honduras","limited_sanitation_2017",8.96
"Honduras","limited_water_2017",0.43
"Honduras","open_defecation_2017",6.01
"Honduras","surface_water_2017",0
"Honduras","undernourishment_prev_2017",12.9
"Honduras","unimproved_sanitation_2017",3.77
"Honduras","unimproved_water_2017",4.74
"Croatia","basic_sanitation_2017",38.04
"Croatia","basic_water_2017",9.63
"Croatia","limited_sanitation_2017",2.48
"Croatia","limited_water_2017",0
"Croatia","safely_managed_sanitation_2017",58.5
"Croatia","safely_managed_water_2017",89.96
"Croatia","undernourishment_prev_2017",2.5
"Croatia","unimproved_sanitation_2017",0.98
"Croatia","unimproved_water_2017",0.41
"Haiti","basic_sanitation_2017",34.7
"Haiti","basic_water_2017",65.47
"Haiti","limited_sanitation_2017",27.37
"Haiti","limited_water_2017",9.54
"Haiti","open_defecation_2017",19.88
"Haiti","surface_water_2017",0
"Haiti","undernourishment_prev_2017",49.3
"Haiti","unimproved_sanitation_2017",18.05
"Haiti","unimproved_water_2017",24.99
"Hungary","basic_sanitation_2017",2.31
"Hungary","basic_water_2017",10.43
"Hungary","limited_sanitation_2017",2.01
"Hungary","limited_water_2017",0
"Hungary","open_defecation_2017",0
"Hungary","safely_managed_sanitation_2017",95.68
"Hungary","safely_managed_water_2017",89.57
"Hungary","surface_water_2017",0
"Hungary","undernourishment_prev_2017",2.5
"Hungary","unimproved_sanitation_2017",0
"Hungary","unimproved_water_2017",0
"Indonesia","basic_sanitation_2017",73.13
"Indonesia","basic_water_2017",89.34
"Indonesia","limited_sanitation_2017",12.24
"Indonesia","limited_water_2017",1.41
"Indonesia","open_defecation_2017",9.68
"Indonesia","surface_water_2017",1.5
"Indonesia","undernourishment_prev_2017",8.3
"Indonesia","unimproved_sanitation_2017",4.95
"Indonesia","unimproved_water_2017",7.74
"India","basic_sanitation_2017",59.54
"India","basic_water_2017",92.67
"India","limited_sanitation_2017",12.5
"India","limited_water_2017",0.76
"India","open_defecation_2017",25.73
"India","surface_water_2017",0.75
"India","undernourishment_prev_2017",14.5
"India","unimproved_sanitation_2017",2.22
"India","unimproved_water_2017",5.81
"Ireland","basic_sanitation_2017",8.83
"Ireland","basic_water_2017",0.07
"Ireland","limited_sanitation_2017",6.92
"Ireland","limited_water_2017",0
"Ireland","open_defecation_2017",0
"Ireland","safely_managed_sanitation_2017",82.41
"Ireland","safely_managed_water_2017",97.32
"Ireland","surface_water_2017",0
"Ireland","undernourishment_prev_2017",2.5
"Ireland","unimproved_sanitation_2017",1.84
"Ireland","unimproved_water_2017",2.61
"Iran (Islamic Republic of)","basic_sanitation_2017",88.42
"Iran (Islamic Republic of)","basic_water_2017",3.45
"Iran (Islamic Republic of)","female_secondary_enroll_net_2017",85.34
"Iran (Islamic Republic of)","limited_sanitation_2017",9.63
"Iran (Islamic Republic of)","limited_water_2017",1.92
"Iran (Islamic Republic of)","safely_managed_water_2017",91.8
"Iran (Islamic Republic of)","surface_water_2017",0.1
"Iran (Islamic Republic of)","undernourishment_prev_2017",4.9
"Iran (Islamic Republic of)","unimproved_sanitation_2017",1.94
"Iran (Islamic Republic of)","unimproved_water_2017",2.74
"Iraq","basic_sanitation_2017",53.05
"Iraq","basic_water_2017",37.7
"Iraq","limited_sanitation_2017",1.12
"Iraq","limited_water_2017",1.4
"Iraq","open_defecation_2017",0.02
"Iraq","safely_managed_sanitation_2017",41.07
"Iraq","safely_managed_water_2017",58.83
"Iraq","surface_water_2017",1.32
"Iraq","undernourishment_prev_2017",29
"Iraq","unimproved_sanitation_2017",4.74
"Iraq","unimproved_water_2017",0.74
"Iceland","basic_sanitation_2017",17.02
"Iceland","basic_water_2017",0
"Iceland","limited_sanitation_2017",1.22
"Iceland","limited_water_2017",0
"Iceland","open_defecation_2017",0
"Iceland","safely_managed_sanitation_2017",81.76
"Iceland","safely_managed_water_2017",100
"Iceland","surface_water_2017",0
"Iceland","undernourishment_prev_2017",2.5
"Iceland","unimproved_sanitation_2017",0
"Iceland","unimproved_water_2017",0
"Israel","basic_sanitation_2017",6.33
"Israel","basic_water_2017",0.62
"Israel","limited_sanitation_2017",0
"Israel","limited_water_2017",0
"Israel","open_defecation_2017",0
"Israel","safely_managed_sanitation_2017",93.67
"Israel","safely_managed_water_2017",99.38
"Israel","surface_water_2017",0
"Israel","undernourishment_prev_2017",2.5
"Israel","unimproved_sanitation_2017",0
"Israel","unimproved_water_2017",0
"Italy","basic_sanitation_2017",2.56
"Italy","basic_water_2017",4.4
"Italy","limited_sanitation_2017",0.1
"Italy","limited_water_2017",0
"Italy","open_defecation_2017",0
"Italy","safely_managed_sanitation_2017",96.21
"Italy","safely_managed_water_2017",95.04
"Italy","surface_water_2017",0
"Italy","undernourishment_prev_2017",2.5
"Italy","unimproved_sanitation_2017",1.13
"Italy","unimproved_water_2017",0.56
"Jamaica","basic_sanitation_2017",87.31
"Jamaica","basic_water_2017",90.65
"Jamaica","female_secondary_enroll_net_2017",77.38
"Jamaica","limited_sanitation_2017",11.65
"Jamaica","limited_water_2017",5.39
"Jamaica","open_defecation_2017",0.52
"Jamaica","surface_water_2017",1.66
"Jamaica","undernourishment_prev_2017",8
"Jamaica","unimproved_sanitation_2017",0.51
"Jamaica","unimproved_water_2017",2.3
"Jordan","basic_sanitation_2017",16.78
"Jordan","basic_water_2017",5.12
"Jordan","female_secondary_enroll_net_2017",65.11
"Jordan","limited_sanitation_2017",1.11
"Jordan","limited_water_2017",0
"Jordan","open_defecation_2017",0.19
"Jordan","safely_managed_sanitation_2017",80.55
"Jordan","safely_managed_water_2017",93.82
"Jordan","surface_water_2017",0.16
"Jordan","undernourishment_prev_2017",12.2
"Jordan","unimproved_sanitation_2017",1.35
"Jordan","unimproved_water_2017",0.9
"Japan","basic_sanitation_2017",1.13
"Japan","basic_water_2017",0.56
"Japan","limited_sanitation_2017",0
"Japan","limited_water_2017",0
"Japan","open_defecation_2017",0
"Japan","safely_managed_sanitation_2017",98.76
"Japan","safely_managed_water_2017",98.45
"Japan","surface_water_2017",0
"Japan","undernourishment_prev_2017",2.5
"Japan","unimproved_sanitation_2017",0.11
"Japan","unimproved_water_2017",0.99
"Kazakhstan","basic_sanitation_2017",97.87
"Kazakhstan","basic_water_2017",6.12
"Kazakhstan","female_secondary_enroll_net_2017",100
"Kazakhstan","limited_sanitation_2017",2.03
"Kazakhstan","limited_water_2017",1.73
"Kazakhstan","open_defecation_2017",0
"Kazakhstan","safely_managed_water_2017",89.51
"Kazakhstan","surface_water_2017",0.08
"Kazakhstan","undernourishment_prev_2017",2.5
"Kazakhstan","unimproved_sanitation_2017",0.09
"Kazakhstan","unimproved_water_2017",2.57
"Kenya","basic_sanitation_2017",29.05
"Kenya","basic_water_2017",58.92
"Kenya","limited_sanitation_2017",22.13
"Kenya","limited_water_2017",9.06
"Kenya","open_defecation_2017",10.34
"Kenya","surface_water_2017",20.1
"Kenya","undernourishment_prev_2017",29.4
"Kenya","unimproved_sanitation_2017",38.47
"Kenya","unimproved_water_2017",11.92
"Kyrgyzstan","basic_sanitation_2017",96.51
"Kyrgyzstan","basic_water_2017",19.23
"Kyrgyzstan","female_secondary_enroll_net_2017",87.06
"Kyrgyzstan","limited_sanitation_2017",3.36
"Kyrgyzstan","limited_water_2017",1.81
"Kyrgyzstan","open_defecation_2017",0
"Kyrgyzstan","safely_managed_water_2017",68.22
"Kyrgyzstan","surface_water_2017",8.86
"Kyrgyzstan","undernourishment_prev_2017",7.1
"Kyrgyzstan","unimproved_sanitation_2017",0.13
"Kyrgyzstan","unimproved_water_2017",1.87
"Cambodia","basic_sanitation_2017",59.23
"Cambodia","basic_water_2017",52.67
"Cambodia","limited_sanitation_2017",6.47
"Cambodia","limited_water_2017",0.44
"Cambodia","open_defecation_2017",31.75
"Cambodia","safely_managed_water_2017",25.85
"Cambodia","surface_water_2017",10.86
"Cambodia","undernourishment_prev_2017",16.4
"Cambodia","unimproved_sanitation_2017",2.55
"Cambodia","unimproved_water_2017",10.19
"Kiribati","basic_sanitation_2017",47.8
"Kiribati","basic_water_2017",71.62
"Kiribati","limited_sanitation_2017",13.3
"Kiribati","limited_water_2017",0.89
"Kiribati","open_defecation_2017",28.45
"Kiribati","surface_water_2017",0
"Kiribati","undernourishment_prev_2017",2.7
"Kiribati","unimproved_sanitation_2017",10.45
"Kiribati","unimproved_water_2017",27.5
"Republic of Korea","basic_sanitation_2017",0.1
"Republic of Korea","basic_water_2017",1.57
"Republic of Korea","limited_sanitation_2017",0
"Republic of Korea","limited_water_2017",0
"Republic of Korea","open_defecation_2017",0
"Republic of Korea","safely_managed_sanitation_2017",99.9
"Republic of Korea","safely_managed_water_2017",98.21
"Republic of Korea","surface_water_2017",0
"Republic of Korea","undernourishment_prev_2017",2.5
"Republic of Korea","unimproved_sanitation_2017",0
"Republic of Korea","unimproved_water_2017",0.21
"Kuwait","basic_sanitation_2017",0
"Kuwait","basic_water_2017",0
"Kuwait","limited_sanitation_2017",0
"Kuwait","limited_water_2017",0
"Kuwait","open_defecation_2017",0
"Kuwait","safely_managed_sanitation_2017",100
"Kuwait","safely_managed_water_2017",100
"Kuwait","surface_water_2017",0
"Kuwait","undernourishment_prev_2017",2.8
"Kuwait","unimproved_sanitation_2017",0
"Kuwait","unimproved_water_2017",0
"Lao People's Democratic Republic","basic_sanitation_2017",16.41
"Lao People's Democratic Republic","basic_water_2017",65.98
"Lao People's Democratic Republic","female_secondary_enroll_net_2017",59.81
"Lao People's Democratic Republic","limited_sanitation_2017",2.78
"Lao People's Democratic Republic","limited_water_2017",0.82
"Lao People's Democratic Republic","open_defecation_2017",20.68
"Lao People's Democratic Republic","safely_managed_sanitation_2017",58.05
"Lao People's Democratic Republic","safely_managed_water_2017",16.08
"Lao People's Democratic Republic","surface_water_2017",2.89
"Lao People's Democratic Republic","undernourishment_prev_2017",16.5
"Lao People's Democratic Republic","unimproved_sanitation_2017",2.08
"Lao People's Democratic Republic","unimproved_water_2017",14.23
"Lebanon","basic_sanitation_2017",76.71
"Lebanon","basic_water_2017",44.9
"Lebanon","limited_sanitation_2017",1.5
"Lebanon","limited_water_2017",7.4
"Lebanon","open_defecation_2017",0
"Lebanon","safely_managed_sanitation_2017",21.76
"Lebanon","safely_managed_water_2017",47.7
"Lebanon","surface_water_2017",0
"Lebanon","undernourishment_prev_2017",11
"Lebanon","unimproved_sanitation_2017",0.02
"Lebanon","unimproved_water_2017",0
"Liberia","basic_sanitation_2017",16.97
"Liberia","basic_water_2017",72.95
"Liberia","limited_sanitation_2017",27.1
"Liberia","limited_water_2017",8.08
"Liberia","open_defecation_2017",39.61
"Liberia","surface_water_2017",13.24
"Liberia","undernourishment_prev_2017",37.2
"Liberia","unimproved_sanitation_2017",16.32
"Liberia","unimproved_water_2017",5.73
"Libya","basic_sanitation_2017",73.89
"Libya","basic_water_2017",98.53
"Libya","limited_sanitation_2017",0
"Libya","limited_water_2017",0
"Libya","open_defecation_2017",0
"Libya","safely_managed_sanitation_2017",26.11
"Libya","surface_water_2017",0
"Libya","unimproved_sanitation_2017",0
"Libya","unimproved_water_2017",1.47
"Saint Lucia","basic_sanitation_2017",88.35
"Saint Lucia","basic_water_2017",98.16
